Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
94	9755.948	126.71141	9955.158	9602.713	10164.062	108.822266	10353.479	10034.019	1000.0	1000.0	375999	692.1302	179.62105	878.6064	-459.05582	692.1304	179.62209	878.19574	-485.38022	5.974248	4.558674	62.56825	-14.512899	-691.8731	67.403404	8540.656680822372
95	7847.992	3365.3281	9812.79	2019.1207	10019.072	93.20397	10163.933	9845.092	1000.0	1000.0	379999	694.3185	180.20622	881.5543	-542.81555	694.3184	180.21422	881.86786	-552.7859	6.0511656	4.5906067	84.59438	-12.461299	-694.0323	70.5969	8594.856087684631
96	9712.948	102.38054	9839.516	9579.298	8657.104	1567.9443	9492.277	4028.9265	1000.0	1000.0	383999	695.4968	182.81732	880.72	-611.3945	695.4962	182.82231	882.2596	-591.2859	5.948238	4.5837274	84.16182	-15.621603	-695.2064	71.98139	8649.985264539719
97	9851.78	138.24197	10074.918	9726.952	10471.551	99.059715	10604.604	10275.292	1000.0	1000.0	387999	697.8358	182.95163	880.3429	-512.6234	697.83594	182.95294	881.83295	-482.5763	5.972268	4.5598803	74.33954	-14.1665535	-697.5147	72.58706	8711.006268262863
98	9932.766	187.55669	10143.982	9641.526	10309.816	134.19261	10461.523	10108.471	1000.0	1000.0	391999	700.4828	181.99423	888.16797	-433.3397	700.4836	181.99571	889.68506	-491.29886	5.953517	4.5743723	85.140144	-12.579002	-700.1564	70.212395	8783.3895778656
99	9885.961	56.48612	9950.678	9806.578	10122.162	83.41064	10215.41	9962.343	1000.0	1000.0	395999	703.7621	180.906	889.22736	-494.87335	703.7618	180.90962	894.24963	-506.4255	5.9694014	4.582701	80.96176	-11.723835	-703.45807	71.03372	8839.67022562027
100	9926.094	187.33467	10222.374	9709.66	10188.209	644.4271	10598.043	8306.417	1000.0	1000.0	399999	706.32697	181.41606	892.226	-437.99045	706.32666	181.42209	893.60767	-482.85526	6.0309505	4.563899	81.19358	-12.863473	-706.0083	69.93783	8894.683832645416
101	9996.279	93.13729	10137.362	9876.94	10343.905	162.87749	10549.235	10047.748	1000.0	1000.0	403999	708.5714	182.19481	894.2737	-359.7509	708.57056	182.20007	893.23083	-314.61038	5.972445	4.5669484	68.23139	-12.4337015	-708.21625	74.9815	8950.323062181473
102	10009.749	62.742847	10108.983	9935.011	10096.572	103.806274	10244.41	9935.743	1000.0	1000.0	407999	711.4412	181.98521	896.8342	-370.1059	711.44183	181.98505	894.9515	-356.9535	6.075484	4.573962	68.088394	-20.941639	-711.08575	72.89997	9004.68686056137
103	9977.42	162.5934	10134.234	9709.19	10536.386	146.48854	10840.777	10261.569	1000.0	1000.0	411999	713.5997	182.43156	900.7476	-364.0038	713.59985	182.4333	901.8403	-403.1981	6.0745373	4.5656824	70.93202	-17.65825	-713.2781	71.954025	9059.317921876907
104	10114.57	73.229004	10222.986	10037.257	10890.914	118.42002	11054.503	10644.637	1000.0	1000.0	415999	716.28894	182.12476	905.82367	-407.01672	716.2891	182.12798	905.4397	-392.9847	6.065356	4.542001	89.25202	-10.92245	-715.96436	73.01922	9136.847468852997
105	10121.186	94.431625	10250.183	10024.921	10522.074	223.27562	10788.111	10230.974	1000.0	1000.0	419999	720.0494	180.80519	904.8741	-363.159	720.0489	180.80708	903.9447	-393.5002	6.0401244	4.5401297	108.72172	-12.607761	-719.7198	71.08908	9191.441224813461
106	9967.86	80.9135	10092.2705	9865.76	10773.491	138.77759	11002.986	10462.412	1000.0	1000.0	423999	722.1916	181.48987	907.86835	-345.13046	722.19214	181.4904	907.23047	-331.14124	6.0870595	4.4974017	77.96408	-13.627185	-721.86896	69.61549	9246.029319047928
107	10104.471	187.11893	10350.763	9871.436	10701.037	114.772446	10912.793	10488.342	1000.0	1000.0	427999	725.1714	181.72049	920.2519	-293.4699	725.17175	181.72382	919.7206	-313.6937	6.032452	4.513715	93.34965	-12.407203	-724.83514	70.065956	9300.68292427063
108	10223.853	120.78577	10399.198	10084.909	10694.943	111.33452	10950.642	10531.438	1000.0	1000.0	431999	727.0845	182.33716	913.8097	-441.2513	727.08417	182.34074	911.3409	-385.86755	6.0532513	4.5162706	77.92744	-12.781627	-726.73175	71.022644	9355.367114543915
109	10054.384	185.17114	10342.558	9863.345	10535.986	137.1809	10711.697	10195.604	1000.0	1000.0	435999	730.1807	180.89207	919.01953	-514.9141	730.1808	180.89438	918.8267	-505.61594	6.081963	4.5236397	73.66419	-14.090961	-729.85626	71.55278	9410.0883102417
110	10236.633	136.75653	10380.684	10094.952	10693.658	213.52457	11038.507	10378.096	1000.0	1000.0	439999	732.6874	181.9207	923.9296	-530.0342	732.6869	181.92253	921.4913	-574.23785	6.09879	4.484702	82.83446	-11.894302	-732.31885	70.74031	9464.79851603508
111	10049.436	180.41231	10356.514	9910.926	10164.356	95.98827	10280.314	9957.388	1000.0	1000.0	443999	735.1962	182.43599	923.8755	-578.64984	735.1964	182.43637	924.9636	-660.1032	6.1573105	4.482129	87.60723	-12.97809	-734.8335	73.49747	9519.577445030212
112	10264.961	234.93117	10548.739	9979.02	10607.769	110.369225	10798.246	10352.818	1000.0	1000.0	447999	737.5594	182.39421	928.73	-431.37946	737.5589	182.39911	928.803	-443.27298	6.1146336	4.52486	66.29055	-13.439704	-737.2037	73.414764	9574.448158502579
113	10031.256	185.7742	10274.406	9755.141	10910.381	156.56888	11178.591	10601.015	1000.0	1000.0	451999	739.7837	182.12244	930.66034	-234.71765	739.78375	182.12366	930.7318	-217.03954	6.072278	4.4728003	69.50323	-15.538265	-739.4256	72.63965	9630.544666528702
114	10255.644	151.31789	10481.07	10074.884	10598.711	168.03897	10887.6	10352.015	1000.0	1000.0	455999	742.0461	182.05638	930.7931	-254.56564	742.0464	182.06038	931.66895	-272.34723	6.0764327	4.466821	64.42309	-16.282585	-741.6665	69.94652	9686.79285645485
115	10305.9795	108.677925	10478.82	10183.437	10682.479	108.73729	10874.425	10500.8545	1000.0	1000.0	459999	744.2655	182.59021	930.79126	-347.9421	744.26526	182.59306	932.0974	-318.14615	6.165977	4.507707	60.87171	-13.61413	-743.88367	71.40289	9743.052143096924
116	10314.983	85.02127	10424.189	10222.115	10185.457	1798.3339	11204.673	4814.9927	1000.0	1000.0	463999	746.4151	182.98395	935.1028	-326.7349	746.4151	182.98512	935.3653	-313.94653	6.250016	4.5359063	104.64014	-13.3847	-746.0441	73.826195	9799.451407194138
117	10294.803	90.568344	10430.136	10183.281	10424.35	96.86762	10570.176	10240.946	1000.0	1000.0	467999	749.5444	182.66147	937.186	-463.00784	749.545	182.66374	934.68115	-458.67343	6.256596	4.5017323	61.826607	-12.465734	-749.1925	71.799324	9855.725581645966
118	8248.021	3529.3843	10427.879	2141.5999	10156.088	163.45995	10540.1875	9927.4	1000.0	1000.0	471999	751.52783	183.06856	935.869	-473.35916	751.5277	183.07065	934.86053	-498.05975	6.229326	4.4813876	89.408356	-12.528264	-751.1431	75.28569	9910.80460524559
119	10339.203	139.79373	10497.811	10114.758	10769.068	188.02391	11012.347	10380.081	1000.0	1000.0	475999	752.58826	184.71571	942.10187	-569.84766	752.58826	184.71803	937.029	-510.01447	6.229662	4.505222	96.55113	-11.451481	-752.20734	77.93764	9965.776818275452
120	10161.646	245.7031	10419.553	9757.109	10857.033	108.14494	11004.879	10668.919	1000.0	1000.0	479999	754.96106	184.6002	937.622	-591.0809	754.9605	184.605	936.2734	-626.0605	6.210974	4.5059867	85.2251	-12.12732	-754.5315	76.03157	10021.131846189499
121	10428.838	77.909096	10513.068	10344.74	10984.01	105.41207	11150.675	10788.31	1000.0	1000.0	483999	756.16486	184.8265	941.5088	-497.15814	756.16473	184.82965	942.0605	-541.4781	6.172354	4.469628	70.12139	-12.246398	-755.73175	81.51712	10076.213792562485
122	10268.386	192.9531	10497.0625	10034.563	10700.488	188.24385	10900.987	10339.261	1000.0	1000.0	487999	757.81305	184.51591	942.24023	-518.4487	757.81274	184.51936	943.82635	-482.8562	6.1877227	4.5269165	84.81936	-11.961129	-757.372	78.14811	10131.290004253387
123	10233.5	131.29008	10415.618	10050.461	10532.627	500.15015	10865.742	9067.622	1000.0	1000.0	491999	759.5919	184.38681	939.7576	-451.4647	759.59106	184.39333	940.84265	-456.08893	6.1634674	4.4872017	78.86281	-11.52975	-759.12225	80.44553	10186.322556972504
124	10153.492	208.57951	10467.044	9921.098	9495.826	71.04513	9577.105	9349.439	1000.0	1000.0	495999	761.1007	183.92589	942.6339	-500.30933	761.1006	183.92891	945.54675	-460.36566	6.246908	4.4701176	89.64541	-11.8467045	-760.6265	83.601295	10241.259350061417
125	9661.552	1482.029	10698.6455	7118.594	10912.556	75.97823	11073.531	10828.711	1000.0	1000.0	499999	762.957	184.30864	942.92316	-303.5998	762.9572	184.31114	944.6112	-294.50336	6.3126736	4.510522	106.75153	-12.938575	-762.5404	78.353905	10296.301327228546
126	10423.432	176.93944	10548.311	10118.018	10717.358	127.936295	10910.278	10471.688	1000.0	1000.0	503999	764.27	184.97697	945.2134	-235.60275	764.2695	184.9778	947.68024	-249.50165	6.180699	4.4870825	77.50258	-14.056689	-763.8186	77.06946	10351.270867347717
127	10376.594	225.8205	10623.802	10027.076	10836.742	165.85298	11060.194	10502.409	1000.0	1000.0	507999	765.7526	186.02008	947.0163	-346.15973	765.75305	186.02425	948.74414	-281.6636	6.2216086	4.4793043	109.89885	-11.461152	-765.2783	81.60282	10406.37948346138
128	10201.286	56.309483	10254.091	10111.322	10431.959	133.22705	10610.19	10144.173	1000.0	1000.0	511999	767.9808	185.76268	950.4772	-297.2573	767.9814	185.76277	952.7476	-330.09232	6.278613	4.461411	68.41127	-12.168627	-767.51715	79.573746	10461.456029176712
129	10393.527	165.28815	10633.027	10184.179	10948.298	98.983315	11115.158	10768.497	1000.0	1000.0	515999	769.37555	186.20256	951.896	-350.3119	769.3759	186.20575	950.5986	-405.41962	6.2140594	4.486506	78.5292	-13.720802	-768.8772	77.25672	10516.636768817902
130	10305.266	165.63675	10524.888	10075.699	11018.014	161.98831	11278.331	10648.549	1000.0	1000.0	519999	770.20795	186.10155	952.40643	-416.35458	770.20807	186.10461	954.6812	-509.83713	6.274333	4.513317	113.067345	-11.380577	-769.724	81.922775	10571.980621814728
131	10481.199	75.98408	10584.748	10370.359	10866.341	89.02711	11040.465	10738.886	1000.0	1000.0	523999	771.9807	185.1854	951.4857	-345.65494	771.9805	185.18777	953.1056	-331.49875	6.295364	4.4627604	88.87127	-12.032736	-771.5238	77.67681	10631.294988393784
132	10322.633	23.350424	10359.357	10296.918	10813.705	119.00178	11038.527	10632.788	1000.0	1000.0	527999	774.14886	184.54434	952.7488	-358.2181	774.14886	184.54588	953.3878	-324.6966	6.334266	4.5080214	93.897705	-13.202766	-773.6274	82.85886	10694.989860773087
133	10328.689	156.41307	10554.78	10128.375	10669.555	228.07272	10925.654	10112.386	1000.0	1000.0	531999	775.4763	184.23235	952.9159	-499.4475	775.4756	184.23694	953.2344	-507.85956	6.305653	4.4398446	74.869415	-13.365357	-774.9499	85.50971	10758.329785108566
134	10402.858	164.86424	10589.977	10149.731	10783.563	187.11958	11061.373	10501.66	1000.0	1000.0	535999	776.98846	184.90237	957.73303	-437.33267	776.9874	184.90527	958.32104	-454.66306	6.2905064	4.4808755	98.071915	-12.664085	-776.48236	84.966286	10821.96668124199
135	10479.654	146.09225	10592.816	10228.59	11120.744	77.38702	11224.384	11001.311	1000.0	1000.0	539999	778.8646	184.41167	956.2248	-351.22034	778.86505	184.41449	960.0836	-332.85135	6.234987	4.474066	105.73026	-14.8083725	-778.3183	82.861176	10885.345068693161
136	10368.572	140.00864	10541.941	10153.568	11038.893	170.37665	11245.693	10661.159	1000.0	1000.0	543999	780.0544	183.66074	956.47406	-512.6692	780.0541	183.66298	959.32697	-595.78265	6.288586	4.4858093	97.804756	-12.123673	-779.523	84.202705	10948.462882757187
137	10543.672	63.08714	10644.214	10470.341	10699.005	128.03377	10889.021	10518.757	1000.0	1000.0	547999	781.9563	183.7102	957.679	-322.47137	781.9564	183.71172	958.1449	-304.2602	6.3106713	4.4928293	84.313034	-12.532275	-781.43335	79.94438	11011.635822534561
138	10463.467	223.3302	10830.754	10265.186	11038.531	121.1298	11248.78	10909.613	1000.0	1000.0	551999	782.8584	184.758	963.5175	-264.38434	782.85846	184.76172	966.717	-322.30545	6.3771133	4.4744444	104.57093	-16.259169	-782.3181	80.82688	11075.722118139267
139	10491.296	128.00977	10701.387	10376.296	11120.748	173.82372	11293.385	10729.672	1000.0	1000.0	555999	784.7345	183.57199	960.49225	-344.4472	784.7345	183.579	961.65265	-384.61456	6.3870163	4.487705	96.892136	-13.719783	-784.19147	80.11506	11139.938255310059
140	10618.859	95.50212	10722.545	10522.232	10962.52	144.79237	11245.688	10719.265	1000.0	1000.0	559999	785.4326	184.87526	964.7945	-436.2031	785.43304	184.87367	967.8212	-436.0172	6.436348	4.499203	76.92677	-12.116601	-784.8898	81.02394	11203.95552611351
141	10459.498	133.23969	10559.898	10232.167	10896.812	94.45977	11092.166	10763.997	1000.0	1000.0	563999	787.8544	184.39644	963.12305	-467.492	787.85486	184.39981	964.0122	-466.2115	6.4272895	4.489132	89.74495	-12.618568	-787.2934	82.13144	11287.245774030685
142	10557.249	23.938627	10589.009	10526.706	10730.898	181.37297	11089.211	10396.646	1000.0	1000.0	567999	788.4765	185.24033	967.1431	-551.6228	788.477	185.24182	967.4439	-493.0314	6.436365	4.518896	87.68987	-13.884577	-787.93536	80.84487	11370.187313556671
143	10786.542	126.78587	11003.859	10697.217	10976.729	160.87296	11248.213	10719.21	1000.0	1000.0	571999	790.38367	184.6811	962.7872	-386.14188	790.38293	184.6867	965.6091	-400.33145	6.431781	4.5295243	111.68603	-13.210679	-789.84125	78.15467	11452.535252094269
144	10508.058	41.63536	10567.372	10457.693	10960.653	82.3237	11071.691	10835.569	1000.0	1000.0	575999	792.0239	184.36832	968.5475	-411.94583	792.0248	184.36745	965.3518	-370.43372	6.437408	4.5096354	92.52369	-18.290453	-791.4731	82.404816	11535.6622672081
145	10581.189	82.32809	10666.175	10467.439	11205.655	82.83489	11290.432	11041.877	1000.0	1000.0	579999	793.63367	183.39906	966.5006	-267.49963	793.6334	183.40273	967.4683	-301.14307	6.3366027	4.51256	120.41375	-13.782937	-793.0831	74.17861	11618.769277572632
146	10509.787	125.08514	10627.976	10304.754	10380.404	2394.2246	11395.332	3209.6636	1000.0	1000.0	583999	795.3841	182.65782	971.08746	-443.00748	795.3844	182.65947	969.3592	-424.68613	6.426526	4.477166	95.65038	-14.696091	-794.84375	76.49317	11702.11599779129
147	10621.417	277.1826	10926.376	10234.454	11083.001	223.26477	11564.066	10783.306	1000.0	1000.0	587999	796.6938	183.31866	973.8089	-290.9501	796.6942	183.32016	972.83356	-280.82178	6.4023995	4.4962993	67.277306	-13.8355665	-796.11566	77.32914	11785.775476455688
148	10332.797	371.78708	10681.619	9757.799	11094.986	171.95393	11350.936	10693.592	1000.0	1000.0	591999	798.6331	182.66544	973.0272	-320.5094	798.634	182.66658	973.6635	-299.18454	6.4364486	4.5018015	112.624504	-15.513774	-798.03	76.68136	11869.252704143524
149	10666.978	108.96838	10781.379	10494.837	11221.752	150.56906	11460.983	10966.725	1000.0	1000.0	595999	799.55145	183.31485	975.6935	-275.90448	799.5507	183.32225	975.1429	-241.71494	6.465958	4.515609	109.547035	-11.720785	-798.9652	80.87627	11954.263532161713
150	10550.584	332.94724	10976.059	10057.346	11279.283	132.01573	11586.915	11135.957	1000.0	1000.0	599999	800.9282	182.93546	974.8388	-290.33997	800.9279	182.94061	975.7511	-338.22256	6.409973	4.4878907	116.384476	-13.151497	-800.33417	79.31954	12040.125455379486
151	10561.056	293.27457	11012.438	10190.933	11220.583	183.03244	11428.626	10787.648	1000.0	1000.0	603999	802.7264	182.26848	975.0628	-306.1394	802.7256	182.27055	975.10266	-237.06834	6.4970574	4.5164347	91.62329	-13.605028	-802.106	81.71177	12124.676668167114
152	10738.986	94.56845	10831.983	10581.102	11275.069	139.59126	11597.062	11102.475	1000.0	1000.0	607999	804.42474	181.9959	973.7806	-396.786	804.4253	181.99936	981.61395	-419.33212	6.5605493	4.5382247	100.32657	-13.66557	-803.8168	81.26798	12210.974723100662
153	10628.265	167.66531	10913.8125	10484.114	11072.183	218.72322	11380.689	10768.988	1000.0	1000.0	611999	805.43933	183.04283	976.5563	-323.89203	805.43896	183.0473	977.65295	-328.97803	6.4588885	4.511333	90.21103	-9.79236	-804.8031	80.50395	12295.056722164154
154	10621.273	182.86557	10929.723	10467.825	11428.857	149.1888	11712.797	11154.069	1000.0	1000.0	615999	806.507	182.36215	981.1117	-359.16556	806.5072	182.36667	982.1488	-378.22302	6.450345	4.5565104	97.34194	-11.327326	-805.8786	83.43091	12380.649113178253
155	10696.62	99.68967	10808.012	10546.255	10968.366	201.32935	11294.499	10617.986	1000.0	1000.0	619999	807.5432	181.84828	974.9549	-276.48856	807.5432	181.85173	978.4311	-299.83182	6.53831	4.5334496	125.21447	-11.452372	-806.934	79.84347	12461.361398220062
156	10684.249	78.26455	10785.601	10583.924	10944.106	952.59796	11547.561	8113.516	1000.0	1000.0	623999	808.33527	182.10379	976.83453	-327.3837	808.335	182.10936	976.99097	-325.29764	6.534331	4.544984	89.890434	-12.942997	-807.7125	85.76675	12542.98089313507
157	10577.807	137.85878	10700.466	10345.108	11242.518	182.90099	11555.483	10881.233	1000.0	1000.0	627999	810.3068	180.82735	986.2324	-282.8737	810.3071	180.83025	986.79407	-276.22488	6.450659	4.5539026	147.45885	-13.541327	-809.6955	80.2862	12624.541748046875
158	10585.707	114.56137	10765.502	10446.79	11114.12	104.00815	11248.52	10936.68	1000.0	1000.0	631999	811.84033	180.63478	987.14276	-374.58987	811.84	180.6363	987.91876	-368.87845	6.537205	4.543247	109.24767	-11.919055	-811.23114	78.89521	12706.356128931046
159	10783.609	72.535286	10859.778	10664.037	11035.189	110.63515	11232.941	10835.252	1000.0	1000.0	635999	813.5454	180.79958	985.8012	-381.52905	813.5456	180.80167	987.40924	-356.53687	6.473411	4.563943	139.59673	-15.115895	-812.91125	80.49162	12787.862004756927
160	10747.273	179.58992	10869.371	10437.529	11085.26	164.74092	11311.475	10717.1045	1000.0	1000.0	639999	814.87946	180.80832	994.24805	-340.72296	814.87946	180.81609	993.7988	-315.74597	6.4724836	4.4827485	102.50059	-12.810293	-814.2657	81.65555	12869.367249250412
161	10787.994	68.3011	10855.34	10676.328	11244.685	141.22098	11442.372	10922.798	1000.0	1000.0	643999	816.35834	179.95897	991.422	-284.0297	816.358	179.96033	992.0299	-270.76904	6.4301424	4.5018687	94.783134	-11.124857	-815.70337	77.91075	12950.938384532928
162	10656.212	62.801636	10728.942	10555.734	10740.9	97.83197	10945.234	10592.338	1000.0	1000.0	647999	816.36206	180.94366	990.8594	-288.80814	816.3623	180.94785	996.60406	-272.60458	6.5291605	4.5460777	109.22944	-12.849308	-815.7474	75.58592	13027.087796449661
163	10894.088	134.44443	11021.48	10695.17	11245.27	215.10684	11538.287	10847.203	1000.0	1000.0	651999	818.4151	180.12991	993.6247	-366.85968	818.41534	180.13269	993.5336	-337.40225	6.5737658	4.517784	101.800514	-13.031117	-817.79956	79.4672	13091.695701122284
164	10633.014	42.394436	10694.444	10581.86	11511.7295	209.39044	11797.183	11127.334	1000.0	1000.0	655999	819.4099	179.81862	995.64484	-412.85703	819.4099	179.82065	998.6693	-357.04736	6.689087	4.5464435	127.063896	-13.067093	-818.7977	81.23	13155.85758304596
165	10839.8	76.03537	10930.249	10745.885	11212.183	78.81708	11370.005	11044.377	1000.0	1000.0	659999	821.3658	179.38127	996.3758	-327.94427	821.36615	179.38538	996.0828	-299.40482	6.540084	4.529526	90.70096	-12.551596	-820.71326	78.06522	13219.274068832397
166	10890.422	144.33267	11129.955	10771.204	11479.018	122.67555	11732.976	11268.51	1000.0	1000.0	663999	822.2264	179.34433	995.9084	-240.1184	822.2259	179.3503	993.6303	-253.02681	6.5955195	4.501272	96.975	-12.337992	-821.59314	79.342415	13285.171832323074
167	11010.772	51.64587	11079.926	10953.912	10991.466	107.210304	11149.19	10827.876	1000.0	1000.0	667999	824.13367	178.81375	995.2254	-218.18045	824.1333	178.81969	996.4576	-236.11313	6.635021	4.534018	98.05677	-13.051359	-823.5215	76.73791	13350.23606300354
168	10780.146	262.55148	11039.508	10341.68	11337.406	185.71309	11648.167	11067.123	1000.0	1000.0	671999	824.9564	179.82062	1002.672	-364.86536	824.9568	179.82277	998.8	-362.85184	6.6206284	4.5285306	93.14917	-13.778797	-824.2845	81.65383	13413.988219499588
169	10959.725	117.8667	11115.885	10794.218	11456.282	114.458824	11746.892	11319.892	1000.0	1000.0	675999	826.17914	179.53487	1002.45654	-389.66782	826.1788	179.53693	1001.02625	-327.1972	6.653212	4.5795608	120.74798	-11.631172	-825.51	82.161644	13479.559387683868
170	9200.212	3027.8435	11016.011	3956.6611	10923.248	131.15047	11087.559	10666.567	1000.0	1000.0	679999	826.723	179.57115	995.9052	-375.1064	826.72394	179.57205	997.63226	-374.23413	6.6359143	4.5654235	85.05506	-11.32414	-826.045	82.856186	13544.737456560135
171	10959.496	208.20746	11183.092	10626.782	11049.658	151.99649	11322.455	10820.453	1000.0	1000.0	683999	827.7744	180.29054	998.06573	-689.5823	827.77423	180.28886	1000.9529	-570.9393	6.637859	4.520097	135.37978	-11.422421	-827.0634	95.37894	13608.689588546753
172	10854.954	114.193184	10951.135	10662.187	11525.076	95.652954	11698.001	11333.759	1000.0	1000.0	687999	828.72943	179.31134	1001.9358	-588.84076	828.7281	179.3253	1000.5667	-550.13135	6.7046437	4.5200214	160.56076	-11.895561	-828.031	90.77066	13674.27089214325
173	10796.184	65.852356	10907.399	10741.457	11394.877	93.87503	11543.085	11228.515	1000.0	1000.0	691999	829.34326	179.20483	1000.04553	-523.23114	829.3432	179.20914	997.2427	-497.93948	6.666141	4.538318	115.74901	-13.450572	-828.6474	92.88578	13739.488278388977
174	10803.968	186.70343	11086.523	10576.95	9558.533	269.02304	10040.653	8973.624	1000.0	1000.0	695999	830.1339	178.4716	1002.4211	-832.93506	830.13354	178.47696	1000.787	-656.79724	6.607909	4.526919	130.08888	-14.429502	-829.4431	83.83881	13803.161555051804
175	10870.826	145.9608	11027.057	10650.164	11628.561	134.49797	11870.768	11382.022	1000.0	1000.0	699999	830.871	179.34477	1003.1799	-371.55087	830.8708	179.35031	1000.7493	-383.78732	6.6003776	4.5612373	146.71169	-13.192328	-830.1625	86.47193	13869.704112529755
