Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
37	517.2352	36.223083	574.70233	459.18063	-174.08653	27.85827	-141.34781	-215.77509	5305.569	213.63342	5709.113	4942.9395	4805.1597	182.0107	5058.2046	4549.498	4631.073	187.86519	4899.874	4368.6055	5822.8037	244.24284	6283.815	5441.0166	1000.0	1000.0	147999	294.73465	83.12786	437.49927	5.493542	294.73428	83.13181	425.7071	14.986515	-1.9678485	4.323527	42.66971	-19.067566	-592.51624	30.801016	13252.405126333237
38	405.98505	88.98722	478.90057	197.93541	-148.26384	40.645683	-109.50041	-205.54787	5824.7983	138.71588	6065.2964	5517.795	5003.176	99.19305	5159.168	4883.847	4854.9116	112.617874	4991.418	4678.2993	6230.7837	191.094	6495.593	5787.487	1000.0	1000.0	151999	303.57742	85.13764	435.27203	6.1286097	303.57697	85.14095	435.25735	13.095304	-1.8174511	4.3348584	46.47986	-19.63145	-610.2316	30.792551	13642.480227947235
39	680.618	44.07209	780.73505	621.1138	-96.77364	30.408955	-48.834217	-124.96012	5912.8643	70.13808	6020.7407	5809.1807	5031.6587	266.791	5240.024	4576.99	4934.885	237.63211	5119.0376	4528.156	6593.482	78.59919	6700.411	6477.9756	1000.0	1000.0	155999	312.15704	87.400276	453.27252	2.7689028	312.1576	87.402954	453.05103	9.878882	-1.8695046	4.348428	44.230545	-18.41954	-627.3426	30.960554	14081.743090867996
40	439.1657	61.326405	534.9351	322.18774	-206.62265	57.681435	-118.99451	-279.3595	6024.4536	52.97937	6102.8047	5934.8506	4978.9097	284.1907	5247.6	4553.4478	4772.287	308.46738	5107.9424	4350.0654	6463.619	67.33407	6555.2534	6341.843	1000.0	1000.0	159999	320.30713	89.74382	458.56384	2.344731	320.3064	89.74643	461.6366	-2.950811	-1.6699517	4.4418464	50.47984	-18.20288	-643.7029	32.59477	14437.666596412659
41	591.5104	31.73304	665.03577	549.95465	-180.89105	21.587662	-155.56664	-213.06616	6254.387	63.178223	6354.195	6173.8228	4990.423	153.32475	5191.9814	4771.4575	4809.532	147.79697	4978.9155	4584.9346	6845.8975	65.56878	6979.0693	6749.738	1000.0	1000.0	163999	328.85965	91.05268	466.5168	2.3816872	328.8596	91.05461	465.1198	-7.2852054	-1.8082632	4.3744497	48.0326	-17.951965	-660.7334	32.245983	14748.92780303955
42	369.05035	28.425873	431.58884	318.0013	-185.36465	19.050179	-161.02461	-214.47452	5615.965	195.31477	5929.396	5323.279	5184.9546	181.50473	5385.9004	4982.34	4999.59	186.47993	5203.3896	4767.865	5985.015	208.0324	6310.32	5671.2383	1000.0	1000.0	167999	336.71423	92.86403	471.82455	2.3958197	336.71445	92.86839	473.10056	-12.6027565	-1.6091257	4.424673	40.947502	-20.551014	-676.3744	33.742344	15065.861476182938
43	237.4961	57.54618	323.40286	151.50523	-126.78166	31.088587	-94.39641	-167.20796	3782.9915	383.94574	4554.8765	3469.0234	5378.8076	109.956764	5541.3647	5260.551	5252.0264	118.7354	5446.9683	5150.872	4020.4875	424.5518	4836.62	3657.9805	1000.0	1000.0	171999	343.77612	94.61699	478.76035	2.4360447	343.77652	94.61835	480.08954	-45.260685	-1.6191486	4.389675	63.660667	-18.980764	-690.45685	34.04705	15412.135122537613
44	540.1908	17.791183	566.6499	505.71124	-215.35172	59.554234	-149.74217	-293.75	5347.7334	66.85326	5440.5527	5243.3955	5568.1665	65.948616	5644.508	5466.9243	5352.8145	82.014015	5494.7656	5300.7114	5887.9243	78.71465	5991.6455	5782.6304	1000.0	1000.0	175999	350.9775	95.91119	487.89136	2.57741	350.97708	95.913086	487.70935	-13.2006645	-1.5220097	4.429866	60.562233	-18.14788	-704.9084	34.9307	15768.524094820023
45	523.775	68.388756	701.18427	447.42813	-198.7066	64.965805	-138.26717	-300.50284	6067.7837	154.26387	6339.463	5829.2793	5577.662	151.69077	5743.153	5406.3896	5378.956	189.0306	5575.144	5105.8867	6591.5586	208.36275	7040.647	6276.7075	1000.0	1000.0	179999	358.1886	97.39038	498.6842	2.516484	358.18848	97.392715	495.85046	-13.9632845	-1.4618509	4.4073505	47.471294	-18.865524	-719.2706	33.852734	16144.531360387802
46	142.63748	24.162764	173.31508	96.56421	-216.54391	7.71168	-208.49591	-226.21661	5371.2324	313.03967	5780.6772	4558.552	5530.819	123.070114	5657.146	5392.281	5314.275	123.446304	5440.0503	5183.7847	5513.87	316.07388	5953.992	4708.451	1000.0	1000.0	183999	365.37524	98.601135	504.68567	2.556643	365.37555	98.60193	500.94443	-31.593437	-1.3250381	4.4620953	57.526283	-18.341667	-733.66626	34.82826	16643.866681814194
47	354.11554	74.57068	527.629	277.66736	-223.197	45.06766	-168.40863	-272.02142	5739.701	947.0838	6454.161	3236.5117	5280.313	602.1242	5775.4185	4250.21	5057.116	629.14795	5607.01	3987.146	6093.817	892.3806	6841.0264	3764.1409	1000.0	1000.0	187999	371.7962	100.12049	509.71973	2.5957606	371.7967	100.12145	511.24835	-27.962692	-1.3500438	4.41944	49.75369	-17.935406	-746.4123	36.477703	17087.341000556946
48	483.3776	89.53745	564.87463	242.42091	-182.57785	37.546406	-134.35538	-239.74934	5652.962	1598.6796	6363.6284	873.433	5638.1553	37.32192	5700.5728	5603.25	5455.5776	56.396503	5520.904	5378.3687	6136.339	1681.9916	6928.503	1115.8539	1000.0	1000.0	191999	378.48288	101.65134	523.223	2.6350076	378.48257	101.653625	528.78973	-41.86084	-1.152724	4.5019355	52.59366	-20.22898	-759.8452	38.451405	17473.84062552452
49	505.9348	23.562391	535.06354	455.55438	-186.3073	46.24814	-133.79681	-260.8414	6391.1475	79.43158	6560.0625	6268.0327	5598.5044	119.30976	5764.7295	5448.5146	5412.197	78.27616	5503.8877	5314.718	6897.083	65.52169	7015.617	6795.305	1000.0	1000.0	195999	385.08548	102.60154	534.9586	2.6694334	385.0859	102.60318	530.5713	-30.986885	-1.0839717	4.494431	55.577454	-20.095154	-773.0152	38.839447	17836.73654603958
50	492.0296	47.025898	598.96954	435.58157	-217.16791	37.426865	-174.2713	-276.12466	6008.5063	820.4958	6581.854	4016.045	5841.6655	64.50775	5905.629	5747.34	5624.497	82.72193	5731.3574	5540.7505	6500.536	786.43616	7099.106	4615.0146	1000.0	1000.0	199999	390.863	103.69898	536.46106	2.7085068	390.86252	103.6995	533.2925	-45.57343	-1.1132889	4.5055103	58.17151	-19.295456	-784.497	39.922585	18268.443158626556
51	386.5002	124.71826	671.3597	290.6603	-208.21927	53.63928	-151.82988	-295.87274	5622.2256	1532.4785	6593.4155	2174.0142	5665.407	115.98927	5853.463	5539.446	5457.188	143.14801	5701.633	5355.7207	6008.7256	1409.0973	6919.4805	2845.3738	1000.0	1000.0	203999	396.35605	104.79408	536.8496	2.7525992	396.3566	104.79522	535.86707	-19.498096	-1.1184803	4.4627795	73.58299	-20.316563	-795.43207	39.036484	18729.371807575226
52	533.97125	30.910587	585.95953	471.10788	-205.58974	41.091125	-150.5479	-265.5312	6673.8296	65.48001	6782.395	6573.546	5252.3013	1056.1952	5894.3896	3423.9048	5046.7114	1024.4202	5690.1562	3273.3567	7207.801	49.21104	7287.685	7123.882	1000.0	1000.0	207999	400.99393	105.96997	549.8362	2.7854824	400.994	105.97279	544.7742	-37.359413	-1.0418109	4.4783587	50.353245	-17.699312	-804.7169	40.540546	19056.990958690643
53	273.5827	26.463324	305.79144	205.3163	-232.23892	16.86377	-203.3592	-243.99474	6107.032	70.17829	6232.2617	6009.58	6074.923	79.78982	6159.148	5954.0454	5842.6836	89.86991	5929.188	5710.1875	6380.6147	89.81693	6510.58	6214.896	1000.0	1000.0	211999	405.9135	107.31148	548.82007	2.818613	405.91376	107.311516	548.65265	-87.88058	-0.99252146	4.474695	51.079918	-17.946201	-814.47406	40.408665	19407.778718709946
54	375.4277	26.057863	424.97287	336.66916	-186.3226	26.4244	-148.33957	-219.08867	6312.01	94.82357	6498.5845	6175.2705	5978.867	82.9209	6072.449	5891.1226	5792.545	75.47641	5894.987	5701.287	6687.4385	87.53245	6839.966	6539.5557	1000.0	1000.0	215999	410.80496	107.39612	556.39984	2.8576438	410.80536	107.3971	554.6144	-32.740036	-0.9650046	4.4688067	57.620308	-17.81244	-824.18835	41.994087	19794.80443429947
