Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
46	-89.17113	7.3411264	-79.15151	-99.53493	-153.82828	30.212326	-123.679344	-195.23416	-153.82828	30.212326	-123.679344	-195.23416	-89.17113	7.3411264	-79.15151	-99.53493	1000.0	1000.0	183999	150.65063	20.548641	182.40923	5.600003	150.6509	20.54759	183.73872	6.050857	-0.6047458	2.4602723	28.709377	-15.399575	49.163326	4.5403075	9756.118170261383
47	-134.15605	19.958506	-97.86511	-169.39183	-186.3421	46.438602	-110.26822	-234.04922	-186.3421	46.438602	-110.26822	-234.04922	-134.15605	19.958506	-97.86511	-169.39183	1000.0	1000.0	187999	152.20557	20.419956	183.5471	4.909752	152.20575	20.418707	183.95193	4.2890577	-0.5797155	2.447898	27.763212	-15.756959	48.974648	4.3657694	10021.779895305634
48	-31.192875	5.7526855	-18.486282	-40.306305	-133.4522	47.94067	-56.511684	-186.60368	-133.4522	47.94067	-56.511684	-186.60368	-31.192875	5.7526855	-18.486282	-40.306305	1000.0	1000.0	191999	154.03983	20.65898	185.9272	2.7137089	154.04007	20.657076	185.21095	1.4810205	-0.45823047	2.5286396	22.969498	-14.932723	54.112812	4.4158506	10294.035655975342
49	-1.7332646	21.5698	37.51463	-26.913633	-212.77489	25.57349	-169.00244	-231.42345	-212.77489	25.57349	-169.00244	-231.42345	-1.7332646	21.5698	37.51463	-26.913633	1000.0	1000.0	195999	156.3753	20.574532	186.40895	1.7365248	156.3756	20.573254	186.20378	2.9865441	-0.4410094	2.5083015	26.634193	-17.533115	52.50468	4.2578583	10534.153060913086
50	-4.8404837	20.952272	20.340698	-38.93892	-188.308	40.828747	-144.67834	-253.8695	-188.308	40.828747	-144.67834	-253.8695	-4.8404837	20.952272	20.340698	-38.93892	1000.0	1000.0	199999	158.0961	20.660984	189.32	1.844808	158.09619	20.659311	190.19223	2.813949	-0.4220707	2.5503297	40.797443	-13.706476	56.1574	4.545784	10755.947762489319
51	-82.53858	14.474243	-60.511047	-110.598015	-158.66302	96.32487	-66.57641	-297.82352	-158.66302	96.32487	-66.57641	-297.82352	-82.53858	14.474243	-60.511047	-110.598015	1000.0	1000.0	203999	158.3935	21.857315	190.04362	1.7743466	158.39362	21.855032	190.6587	2.3409746	-0.5537138	2.505564	29.988163	-14.161605	56.46858	4.5102787	10977.808647871017
52	-309.84296	24.474335	-280.78668	-365.9516	-176.12552	19.110739	-148.4933	-195.12239	-176.12552	19.110739	-148.4933	-195.12239	-309.84296	24.474335	-280.78668	-365.9516	1000.0	1000.0	207999	158.39005	22.003843	190.15294	5.0128407	158.39024	22.002695	189.46106	4.0747266	-0.51679385	2.4987104	34.44267	-14.042856	56.415024	4.688601	11206.618584632874
53	-98.62538	24.150476	-55.813503	-125.27121	-127.12001	31.01249	-91.19496	-173.4871	-127.12001	31.01249	-91.19496	-173.4871	-98.62538	24.150476	-55.813503	-125.27121	1000.0	1000.0	211999	158.72137	22.03645	189.8239	6.7558794	158.72145	22.03536	191.73796	1.5571537	-0.46783638	2.5145802	25.454256	-14.071348	53.960266	4.569451	11438.15210032463
54	-133.90475	18.051996	-106.87249	-162.34804	-171.20407	90.07753	-22.952055	-243.7073	-171.20407	90.07753	-22.952055	-243.7073	-133.90475	18.051996	-106.87249	-162.34804	1000.0	1000.0	215999	159.93353	22.000065	192.18588	8.18553	159.93372	21.998726	192.88692	8.073329	-0.29898962	2.554425	22.16297	-13.740963	50.610245	4.5185714	11666.149745941162
55	-75.566154	4.1603518	-70.71375	-85.27495	-160.88446	54.880814	-103.89242	-240.12679	-160.88446	54.880814	-103.89242	-240.12679	-75.566154	4.1603518	-70.71375	-85.27495	1000.0	1000.0	219999	161.6357	22.119064	194.79091	10.082411	161.63594	22.11731	193.49336	9.185171	-0.38897598	2.5319846	28.36456	-12.219042	52.73048	4.188389	11898.280583381653
56	24.21847	11.551531	42.66752	7.9250712	-206.53802	85.3853	-96.30462	-334.67923	-206.53802	85.3853	-96.30462	-334.67923	24.21847	11.551531	42.66752	7.9250712	1000.0	1000.0	223999	162.39423	21.910507	195.03668	10.322485	162.39445	21.909117	193.63728	4.096788	-0.3666043	2.525357	32.46221	-13.814945	50.236225	4.2270474	12131.06452870369
57	64.980545	15.296912	93.04132	43.14035	-226.89531	87.036606	-146.62332	-363.60577	-226.89531	87.036606	-146.62332	-363.60577	64.980545	15.296912	93.04132	43.14035	1000.0	1000.0	227999	163.25717	21.850754	192.67111	10.197228	163.25726	21.8493	192.68678	9.153755	-0.3846168	2.4925294	29.923172	-12.866549	45.797337	3.865225	12388.164649248123
58	-30.80305	8.241351	-16.81601	-49.379467	-201.42108	50.37913	-147.30199	-277.41025	-201.42108	50.37913	-147.30199	-277.41025	-30.80305	8.241351	-16.81601	-49.379467	1000.0	1000.0	231999	163.91605	21.90722	196.21991	4.426779	163.9164	21.906061	194.93623	1.6420434	-0.33905995	2.5022612	35.574883	-13.098148	42.587215	3.802539	12649.353048801422
59	-66.17565	13.231878	-48.46979	-88.76905	-180.95586	68.91041	-63.948326	-241.92094	-180.95586	68.91041	-63.948326	-241.92094	-66.17565	13.231878	-48.46979	-88.76905	1000.0	1000.0	235999	164.67317	22.896515	195.53494	11.7844095	164.67352	22.894848	194.4819	10.521525	-0.26597485	2.5555778	33.816505	-14.502783	45.701797	4.0078382	12912.327577352524
60	-112.62711	5.2704563	-100.24353	-119.92308	-181.17493	96.79296	-80.31474	-340.7111	-181.17493	96.79296	-80.31474	-340.7111	-112.62711	5.2704563	-100.24353	-119.92308	1000.0	1000.0	239999	165.11417	23.816694	197.40335	17.038008	165.11432	23.81485	195.99643	15.785602	-0.28929225	2.550477	23.981792	-13.019277	44.67502	3.8201423	13184.129656076431
61	-97.879684	3.8161356	-89.17283	-102.23945	-143.785	86.900665	-74.34806	-292.78967	-143.785	86.900665	-74.34806	-292.78967	-97.879684	3.8161356	-89.17283	-102.23945	1000.0	1000.0	243999	166.20212	23.924885	198.0448	15.406684	166.20253	23.92361	197.47064	15.042927	-0.33366767	2.524636	38.605827	-13.803491	42.944225	3.779619	13444.381517887115
62	-64.30559	8.405953	-47.90275	-73.33582	-198.36156	43.335335	-152.00551	-254.76021	-198.36156	43.335335	-152.00551	-254.76021	-64.30559	8.405953	-47.90275	-73.33582	1000.0	1000.0	247999	166.32904	24.376884	198.41493	8.945288	166.32916	24.375591	198.81892	8.793224	-0.30329338	2.541705	40.956467	-13.330374	44.87139	3.7851553	13666.01357293129
63	32.57792	28.11836	100.32254	-10.05792	-201.9964	53.703793	-145.91403	-259.95447	-201.9964	53.703793	-145.91403	-259.95447	32.57792	28.11836	100.32254	-10.05792	1000.0	1000.0	251999	167.68732	24.502872	200.58952	8.34547	167.6876	24.5012	199.94768	10.611905	-0.29446644	2.5582817	40.4675	-13.2065735	43.766304	4.043251	13888.31020975113
